VarName,VarNumber,CodeValue,TableName,ORDINAL_POSITION,VarName1,CodeValue1,ValueLabel,Frequency,Percent
COUNTYCD,16116,18169,HD2024,66,COUNTYCD,18169,"Wabash County, IN",1,0.016
COUNTYCD,16116,18177,HD2024,66,COUNTYCD,18177,"Wayne County, IN",4,0.066
COUNTYCD,16116,19013,HD2024,66,COUNTYCD,19013,"Black Hawk County, IA",5,0.082
COUNTYCD,16116,19017,HD2024,66,COUNTYCD,19017,"Bremer County, IA",1,0.016
COUNTYCD,16116,19021,HD2024,66,COUNTYCD,19021,"Buena Vista County, IA",1,0.016
COUNTYCD,16116,19033,HD2024,66,COUNTYCD,19033,"Cerro Gordo County, IA",2,0.033
COUNTYCD,16116,19049,HD2024,66,COUNTYCD,19049,"Dallas County, IA",2,0.033
COUNTYCD,16116,19053,HD2024,66,COUNTYCD,19053,"Decatur County, IA",1,0.016
COUNTYCD,16116,19057,HD2024,66,COUNTYCD,19057,"Des Moines County, IA",1,0.016
COUNTYCD,16116,19059,HD2024,66,COUNTYCD,19059,"Dickinson County, IA",1,0.016
COUNTYCD,16116,19061,HD2024,66,COUNTYCD,19061,"Dubuque County, IA",7,0.115
COUNTYCD,16116,19063,HD2024,66,COUNTYCD,19063,"Emmet County, IA",1,0.016
COUNTYCD,16116,19065,HD2024,66,COUNTYCD,19065,"Fayette County, IA",1,0.016
COUNTYCD,16116,19083,HD2024,66,COUNTYCD,19083,"Hardin County, IA",1,0.016
COUNTYCD,16116,19087,HD2024,66,COUNTYCD,19087,"Henry County, IA",1,0.016
COUNTYCD,16116,19101,HD2024,66,COUNTYCD,19101,"Jefferson County, IA",1,0.016
COUNTYCD,16116,19103,HD2024,66,COUNTYCD,19103,"Johnson County, IA",2,0.033
COUNTYCD,16116,19105,HD2024,66,COUNTYCD,19105,"Jones County, IA",1,0.016
COUNTYCD,16116,19113,HD2024,66,COUNTYCD,19113,"Linn County, IA",6,0.099
COUNTYCD,16116,19123,HD2024,66,COUNTYCD,19123,"Mahaska County, IA",1,0.016
COUNTYCD,16116,19125,HD2024,66,COUNTYCD,19125,"Marion County, IA",1,0.016
COUNTYCD,16116,19127,HD2024,66,COUNTYCD,19127,"Marshall County, IA",1,0.016
COUNTYCD,16116,19153,HD2024,66,COUNTYCD,19153,"Polk County, IA",9,0.148
COUNTYCD,16116,19155,HD2024,66,COUNTYCD,19155,"Pottawattamie County, IA",2,0.033
COUNTYCD,16116,19157,HD2024,66,COUNTYCD,19157,"Poweshiek County, IA",1,0.016
COUNTYCD,16116,19163,HD2024,66,COUNTYCD,19163,"Scott County, IA",7,0.115
COUNTYCD,16116,19167,HD2024,66,COUNTYCD,19167,"Sioux County, IA",3,0.049
COUNTYCD,16116,19169,HD2024,66,COUNTYCD,19169,"Story County, IA",2,0.033
COUNTYCD,16116,19175,HD2024,66,COUNTYCD,19175,"Union County, IA",1,0.016
COUNTYCD,16116,19179,HD2024,66,COUNTYCD,19179,"Wapello County, IA",1,0.016
COUNTYCD,16116,19181,HD2024,66,COUNTYCD,19181,"Warren County, IA",1,0.016
COUNTYCD,16116,19187,HD2024,66,COUNTYCD,19187,"Webster County, IA",2,0.033
COUNTYCD,16116,19189,HD2024,66,COUNTYCD,19189,"Winnebago County, IA",1,0.016
COUNTYCD,16116,19191,HD2024,66,COUNTYCD,19191,"Winneshiek County, IA",2,0.033
COUNTYCD,16116,19193,HD2024,66,COUNTYCD,19193,"Woodbury County, IA",5,0.082
COUNTYCD,16116,20001,HD2024,66,COUNTYCD,20001,"Allen County, KS",1,0.016
COUNTYCD,16116,20005,HD2024,66,COUNTYCD,20005,"Atchison County, KS",1,0.016
COUNTYCD,16116,20009,HD2024,66,COUNTYCD,20009,"Barton County, KS",1,0.016
COUNTYCD,16116,20011,HD2024,66,COUNTYCD,20011,"Bourbon County, KS",1,0.016
COUNTYCD,16116,20015,HD2024,66,COUNTYCD,20015,"Butler County, KS",3,0.049
COUNTYCD,16116,20029,HD2024,66,COUNTYCD,20029,"Cloud County, KS",1,0.016
COUNTYCD,16116,20035,HD2024,66,COUNTYCD,20035,"Cowley County, KS",2,0.033
COUNTYCD,16116,20037,HD2024,66,COUNTYCD,20037,"Crawford County, KS",1,0.016
COUNTYCD,16116,20043,HD2024,66,COUNTYCD,20043,"Doniphan County, KS",1,0.016
COUNTYCD,16116,20045,HD2024,66,COUNTYCD,20045,"Douglas County, KS",4,0.066
COUNTYCD,16116,20051,HD2024,66,COUNTYCD,20051,"Ellis County, KS",2,0.033
COUNTYCD,16116,20055,HD2024,66,COUNTYCD,20055,"Finney County, KS",1,0.016
COUNTYCD,16116,20057,HD2024,66,COUNTYCD,20057,"Ford County, KS",1,0.016
COUNTYCD,16116,20059,HD2024,66,COUNTYCD,20059,"Franklin County, KS",1,0.016
COUNTYCD,16116,20079,HD2024,66,COUNTYCD,20079,"Harvey County, KS",2,0.033
COUNTYCD,16116,20091,HD2024,66,COUNTYCD,20091,"Johnson County, KS",10,0.165
COUNTYCD,16116,20097,HD2024,66,COUNTYCD,20097,"Kiowa County, KS",1,0.016
COUNTYCD,16116,20099,HD2024,66,COUNTYCD,20099,"Labette County, KS",1,0.016
COUNTYCD,16116,20103,HD2024,66,COUNTYCD,20103,"Leavenworth County, KS",1,0.016
COUNTYCD,16116,20111,HD2024,66,COUNTYCD,20111,"Lyon County, KS",2,0.033
COUNTYCD,16116,20113,HD2024,66,COUNTYCD,20113,"McPherson County, KS",3,0.049
COUNTYCD,16116,20115,HD2024,66,COUNTYCD,20115,"Marion County, KS",1,0.016
COUNTYCD,16116,20123,HD2024,66,COUNTYCD,20123,"Mitchell County, KS",1,0.016
COUNTYCD,16116,20125,HD2024,66,COUNTYCD,20125,"Montgomery County, KS",2,0.033
COUNTYCD,16116,20133,HD2024,66,COUNTYCD,20133,"Neosho County, KS",1,0.016
COUNTYCD,16116,20151,HD2024,66,COUNTYCD,20151,"Pratt County, KS",1,0.016
COUNTYCD,16116,20155,HD2024,66,COUNTYCD,20155,"Reno County, KS",1,0.016
COUNTYCD,16116,20159,HD2024,66,COUNTYCD,20159,"Rice County, KS",1,0.016
COUNTYCD,16116,20161,HD2024,66,COUNTYCD,20161,"Riley County, KS",4,0.066
COUNTYCD,16116,20169,HD2024,66,COUNTYCD,20169,"Saline County, KS",3,0.049
COUNTYCD,16116,20173,HD2024,66,COUNTYCD,20173,"Sedgwick County, KS",12,0.198
COUNTYCD,16116,20175,HD2024,66,COUNTYCD,20175,"Seward County, KS",1,0.016
COUNTYCD,16116,20177,HD2024,66,COUNTYCD,20177,"Shawnee County, KS",4,0.066
COUNTYCD,16116,20181,HD2024,66,COUNTYCD,20181,"Sherman County, KS",1,0.016
COUNTYCD,16116,20193,HD2024,66,COUNTYCD,20193,"Thomas County, KS",1,0.016
COUNTYCD,16116,20209,HD2024,66,COUNTYCD,20209,"Wyandotte County, KS",2,0.033
COUNTYCD,16116,21001,HD2024,66,COUNTYCD,21001,"Adair County, KY",1,0.016
COUNTYCD,16116,21009,HD2024,66,COUNTYCD,21009,"Barren County, KY",1,0.016
COUNTYCD,16116,21013,HD2024,66,COUNTYCD,21013,"Bell County, KY",1,0.016
COUNTYCD,16116,21015,HD2024,66,COUNTYCD,21015,"Boone County, KY",3,0.049
COUNTYCD,16116,21019,HD2024,66,COUNTYCD,21019,"Boyd County, KY",1,0.016
COUNTYCD,16116,21021,HD2024,66,COUNTYCD,21021,"Boyle County, KY",1,0.016
COUNTYCD,16116,21025,HD2024,66,COUNTYCD,21025,"Breathitt County, KY",1,0.016
COUNTYCD,16116,21035,HD2024,66,COUNTYCD,21035,"Calloway County, KY",1,0.016
COUNTYCD,16116,21037,HD2024,66,COUNTYCD,21037,"Campbell County, KY",3,0.049
COUNTYCD,16116,21043,HD2024,66,COUNTYCD,21043,"Carter County, KY",1,0.016
COUNTYCD,16116,21047,HD2024,66,COUNTYCD,21047,"Christian County, KY",2,0.033
COUNTYCD,16116,21051,HD2024,66,COUNTYCD,21051,"Clay County, KY",1,0.016
COUNTYCD,16116,21059,HD2024,66,COUNTYCD,21059,"Daviess County, KY",4,0.066
COUNTYCD,16116,21067,HD2024,66,COUNTYCD,21067,"Fayette County, KY",8,0.132
COUNTYCD,16116,21069,HD2024,66,COUNTYCD,21069,"Fleming County, KY",1,0.016
COUNTYCD,16116,21071,HD2024,66,COUNTYCD,21071,"Floyd County, KY",1,0.016
COUNTYCD,16116,21073,HD2024,66,COUNTYCD,21073,"Franklin County, KY",1,0.016
COUNTYCD,16116,21093,HD2024,66,COUNTYCD,21093,"Hardin County, KY",2,0.033
COUNTYCD,16116,21095,HD2024,66,COUNTYCD,21095,"Harlan County, KY",1,0.016
COUNTYCD,16116,21101,HD2024,66,COUNTYCD,21101,"Henderson County, KY",1,0.016
COUNTYCD,16116,21107,HD2024,66,COUNTYCD,21107,"Hopkins County, KY",1,0.016
COUNTYCD,16116,21111,HD2024,66,COUNTYCD,21111,"Jefferson County, KY",16,0.264
COUNTYCD,16116,21113,HD2024,66,COUNTYCD,21113,"Jessamine County, KY",2,0.033
COUNTYCD,16116,21115,HD2024,66,COUNTYCD,21115,"Johnson County, KY",1,0.016
COUNTYCD,16116,21117,HD2024,66,COUNTYCD,21117,"Kenton County, KY",2,0.033
COUNTYCD,16116,21119,HD2024,66,COUNTYCD,21119,"Knott County, KY",1,0.016
COUNTYCD,16116,21121,HD2024,66,COUNTYCD,21121,"Knox County, KY",1,0.016
COUNTYCD,16116,21133,HD2024,66,COUNTYCD,21133,"Letcher County, KY",1,0.016
COUNTYCD,16116,21145,HD2024,66,COUNTYCD,21145,"McCracken County, KY",1,0.016
COUNTYCD,16116,21151,HD2024,66,COUNTYCD,21151,"Madison County, KY",5,0.082
COUNTYCD,16116,21161,HD2024,66,COUNTYCD,21161,"Mason County, KY",1,0.016
COUNTYCD,16116,21193,HD2024,66,COUNTYCD,21193,"Perry County, KY",2,0.033
COUNTYCD,16116,21195,HD2024,66,COUNTYCD,21195,"Pike County, KY",4,0.066
COUNTYCD,16116,21199,HD2024,66,COUNTYCD,21199,"Pulaski County, KY",1,0.016
COUNTYCD,16116,21205,HD2024,66,COUNTYCD,21205,"Rowan County, KY",1,0.016
COUNTYCD,16116,21209,HD2024,66,COUNTYCD,21209,"Scott County, KY",1,0.016
COUNTYCD,16116,21217,HD2024,66,COUNTYCD,21217,"Taylor County, KY",1,0.016
COUNTYCD,16116,21227,HD2024,66,COUNTYCD,21227,"Warren County, KY",6,0.099
COUNTYCD,16116,21235,HD2024,66,COUNTYCD,21235,"Whitley County, KY",1,0.016
COUNTYCD,16116,21239,HD2024,66,COUNTYCD,21239,"Woodford County, KY",3,0.049
COUNTYCD,16116,22001,HD2024,66,COUNTYCD,22001,"Acadia Parish, LA",1,0.016
COUNTYCD,16116,22005,HD2024,66,COUNTYCD,22005,"Ascension Parish, LA",1,0.016
COUNTYCD,16116,22015,HD2024,66,COUNTYCD,22015,"Bossier Parish, LA",2,0.033
COUNTYCD,16116,22017,HD2024,66,COUNTYCD,22017,"Caddo Parish, LA",12,0.198
COUNTYCD,16116,22019,HD2024,66,COUNTYCD,22019,"Calcasieu Parish, LA",4,0.066
COUNTYCD,16116,22033,HD2024,66,COUNTYCD,22033,"East Baton Rouge Parish, LA",20,0.329
COUNTYCD,16116,22045,HD2024,66,COUNTYCD,22045,"Iberia Parish, LA",1,0.016
COUNTYCD,16116,22051,HD2024,66,COUNTYCD,22051,"Jefferson Parish, LA",8,0.132
COUNTYCD,16116,22055,HD2024,66,COUNTYCD,22055,"Lafayette Parish, LA",10,0.165
COUNTYCD,16116,22057,HD2024,66,COUNTYCD,22057,"Lafourche Parish, LA",1,0.016
COUNTYCD,16116,22061,HD2024,66,COUNTYCD,22061,"Lincoln Parish, LA",2,0.033
COUNTYCD,16116,22063,HD2024,66,COUNTYCD,22063,"Livingston Parish, LA",1,0.016
COUNTYCD,16116,22069,HD2024,66,COUNTYCD,22069,"Natchitoches Parish, LA",1,0.016
COUNTYCD,16116,22071,HD2024,66,COUNTYCD,22071,"Orleans Parish, LA",17,0.28
COUNTYCD,16116,22073,HD2024,66,COUNTYCD,22073,"Ouachita Parish, LA",9,0.148
COUNTYCD,16116,22079,HD2024,66,COUNTYCD,22079,"Rapides Parish, LA",6,0.099
COUNTYCD,16116,22087,HD2024,66,COUNTYCD,22087,"St. Bernard Parish, LA",1,0.016
COUNTYCD,16116,22097,HD2024,66,COUNTYCD,22097,"St. Landry Parish, LA",2,0.033
COUNTYCD,16116,22103,HD2024,66,COUNTYCD,22103,"St. Tammany Parish, LA",5,0.082
COUNTYCD,16116,22105,HD2024,66,COUNTYCD,22105,"Tangipahoa Parish, LA",3,0.049
COUNTYCD,16116,22109,HD2024,66,COUNTYCD,22109,"Terrebonne Parish, LA",5,0.082
COUNTYCD,16116,22119,HD2024,66,COUNTYCD,22119,"Webster Parish, LA",1,0.016
COUNTYCD,16116,23001,HD2024,66,COUNTYCD,23001,"Androscoggin County, ME",3,0.049
COUNTYCD,16116,23003,HD2024,66,COUNTYCD,23003,"Aroostook County, ME",3,0.049
COUNTYCD,16116,23005,HD2024,66,COUNTYCD,23005,"Cumberland County, ME",9,0.148
COUNTYCD,16116,23007,HD2024,66,COUNTYCD,23007,"Franklin County, ME",1,0.016
COUNTYCD,16116,23009,HD2024,66,COUNTYCD,23009,"Hancock County, ME",2,0.033
COUNTYCD,16116,23011,HD2024,66,COUNTYCD,23011,"Kennebec County, ME",4,0.066
COUNTYCD,16116,23013,HD2024,66,COUNTYCD,23013,"Knox County, ME",1,0.016
COUNTYCD,16116,23019,HD2024,66,COUNTYCD,23019,"Penobscot County, ME",6,0.099
COUNTYCD,16116,23025,HD2024,66,COUNTYCD,23025,"Somerset County, ME",1,0.016
COUNTYCD,16116,23029,HD2024,66,COUNTYCD,23029,"Washington County, ME",1,0.016
COUNTYCD,16116,23031,HD2024,66,COUNTYCD,23031,"York County, ME",3,0.049
COUNTYCD,16116,24001,HD2024,66,COUNTYCD,24001,"Allegany County, MD",2,0.033
COUNTYCD,16116,24003,HD2024,66,COUNTYCD,24003,"Anne Arundel County, MD",7,0.115
COUNTYCD,16116,24005,HD2024,66,COUNTYCD,24005,"Baltimore County, MD",14,0.231
COUNTYCD,16116,24013,HD2024,66,COUNTYCD,24013,"Carroll County, MD",2,0.033
COUNTYCD,16116,24015,HD2024,66,COUNTYCD,24015,"Cecil County, MD",1,0.016
COUNTYCD,16116,24017,HD2024,66,COUNTYCD,24017,"Charles County, MD",1,0.016
COUNTYCD,16116,24021,HD2024,66,COUNTYCD,24021,"Frederick County, MD",4,0.066
COUNTYCD,16116,24023,HD2024,66,COUNTYCD,24023,"Garrett County, MD",1,0.016
COUNTYCD,16116,24025,HD2024,66,COUNTYCD,24025,"Harford County, MD",2,0.033
COUNTYCD,16116,24027,HD2024,66,COUNTYCD,24027,"Howard County, MD",4,0.066
COUNTYCD,16116,24029,HD2024,66,COUNTYCD,24029,"Kent County, MD",1,0.016
COUNTYCD,16116,24031,HD2024,66,COUNTYCD,24031,"Montgomery County, MD",7,0.115
COUNTYCD,16116,24033,HD2024,66,COUNTYCD,24033,"Prince George's County, MD",9,0.148
COUNTYCD,16116,24035,HD2024,66,COUNTYCD,24035,"Queen Anne's County, MD",1,0.016
COUNTYCD,16116,24037,HD2024,66,COUNTYCD,24037,"St. Mary's County, MD",1,0.016
COUNTYCD,16116,24039,HD2024,66,COUNTYCD,24039,"Somerset County, MD",1,0.016
COUNTYCD,16116,24043,HD2024,66,COUNTYCD,24043,"Washington County, MD",2,0.033
COUNTYCD,16116,24045,HD2024,66,COUNTYCD,24045,"Wicomico County, MD",3,0.049
COUNTYCD,16116,24510,HD2024,66,COUNTYCD,24510,"Baltimore City, MD",15,0.247
COUNTYCD,16116,25001,HD2024,66,COUNTYCD,25001,"Barnstable County, MA",3,0.049
COUNTYCD,16116,25003,HD2024,66,COUNTYCD,25003,"Berkshire County, MA",6,0.099
COUNTYCD,16116,25005,HD2024,66,COUNTYCD,25005,"Bristol County, MA",10,0.165
COUNTYCD,16116,25009,HD2024,66,COUNTYCD,25009,"Essex County, MA",12,0.198
COUNTYCD,16116,25011,HD2024,66,COUNTYCD,25011,"Franklin County, MA",1,0.016
COUNTYCD,16116,25013,HD2024,66,COUNTYCD,25013,"Hampden County, MA",10,0.165
COUNTYCD,16116,25015,HD2024,66,COUNTYCD,25015,"Hampshire County, MA",6,0.099
COUNTYCD,16116,25017,HD2024,66,COUNTYCD,25017,"Middlesex County, MA",27,0.445
COUNTYCD,16116,25021,HD2024,66,COUNTYCD,25021,"Norfolk County, MA",15,0.247
COUNTYCD,16116,25023,HD2024,66,COUNTYCD,25023,"Plymouth County, MA",4,0.066
COUNTYCD,16116,25025,HD2024,66,COUNTYCD,25025,"Suffolk County, MA",30,0.494
COUNTYCD,16116,25027,HD2024,66,COUNTYCD,25027,"Worcester County, MA",20,0.329
COUNTYCD,16116,26007,HD2024,66,COUNTYCD,26007,"Alpena County, MI",1,0.016
COUNTYCD,16116,26013,HD2024,66,COUNTYCD,26013,"Baraga County, MI",1,0.016
COUNTYCD,16116,26015,HD2024,66,COUNTYCD,26015,"Barry County, MI",1,0.016
COUNTYCD,16116,26017,HD2024,66,COUNTYCD,26017,"Bay County, MI",2,0.033
COUNTYCD,16116,26021,HD2024,66,COUNTYCD,26021,"Berrien County, MI",3,0.049
COUNTYCD,16116,26025,HD2024,66,COUNTYCD,26025,"Calhoun County, MI",4,0.066
COUNTYCD,16116,26027,HD2024,66,COUNTYCD,26027,"Cass County, MI",1,0.016
COUNTYCD,16116,26033,HD2024,66,COUNTYCD,26033,"Chippewa County, MI",2,0.033
COUNTYCD,16116,26035,HD2024,66,COUNTYCD,26035,"Clare County, MI",1,0.016
COUNTYCD,16116,26039,HD2024,66,COUNTYCD,26039,"Crawford County, MI",1,0.016
COUNTYCD,16116,26041,HD2024,66,COUNTYCD,26041,"Delta County, MI",1,0.016
COUNTYCD,16116,26045,HD2024,66,COUNTYCD,26045,"Eaton County, MI",3,0.049
COUNTYCD,16116,26047,HD2024,66,COUNTYCD,26047,"Emmet County, MI",1,0.016
COUNTYCD,16116,26049,HD2024,66,COUNTYCD,26049,"Genesee County, MI",7,0.115
COUNTYCD,16116,26053,HD2024,66,COUNTYCD,26053,"Gogebic County, MI",1,0.016
COUNTYCD,16116,26055,HD2024,66,COUNTYCD,26055,"Grand Traverse County, MI",1,0.016
COUNTYCD,16116,26057,HD2024,66,COUNTYCD,26057,"Gratiot County, MI",1,0.016
COUNTYCD,16116,26059,HD2024,66,COUNTYCD,26059,"Hillsdale County, MI",2,0.033
COUNTYCD,16116,26061,HD2024,66,COUNTYCD,26061,"Houghton County, MI",1,0.016
COUNTYCD,16116,26065,HD2024,66,COUNTYCD,26065,"Ingham County, MI",5,0.082
COUNTYCD,16116,26067,HD2024,66,COUNTYCD,26067,"Ionia County, MI",1,0.016
COUNTYCD,16116,26073,HD2024,66,COUNTYCD,26073,"Isabella County, MI",4,0.066
COUNTYCD,16116,26075,HD2024,66,COUNTYCD,26075,"Jackson County, MI",2,0.033
COUNTYCD,16116,26077,HD2024,66,COUNTYCD,26077,"Kalamazoo County, MI",6,0.099
COUNTYCD,16116,26081,HD2024,66,COUNTYCD,26081,"Kent County, MI",14,0.231
COUNTYCD,16116,26091,HD2024,66,COUNTYCD,26091,"Lenawee County, MI",2,0.033
COUNTYCD,16116,26093,HD2024,66,COUNTYCD,26093,"Livingston County, MI",3,0.049
COUNTYCD,16116,26097,HD2024,66,COUNTYCD,26097,"Mackinac County, MI",1,0.016
COUNTYCD,16116,26099,HD2024,66,COUNTYCD,26099,"Macomb County, MI",6,0.099
COUNTYCD,16116,26103,HD2024,66,COUNTYCD,26103,"Marquette County, MI",1,0.016
COUNTYCD,16116,26105,HD2024,66,COUNTYCD,26105,"Mason County, MI",1,0.016
COUNTYCD,16116,26107,HD2024,66,COUNTYCD,26107,"Mecosta County, MI",1,0.016
COUNTYCD,16116,26111,HD2024,66,COUNTYCD,26111,"Midland County, MI",2,0.033
COUNTYCD,16116,26115,HD2024,66,COUNTYCD,26115,"Monroe County, MI",2,0.033
COUNTYCD,16116,26117,HD2024,66,COUNTYCD,26117,"Montcalm County, MI",1,0.016
COUNTYCD,16116,26121,HD2024,66,COUNTYCD,26121,"Muskegon County, MI",3,0.049
COUNTYCD,16116,26125,HD2024,66,COUNTYCD,26125,"Oakland County, MI",24,0.395
COUNTYCD,16116,26139,HD2024,66,COUNTYCD,26139,"Ottawa County, MI",5,0.082
COUNTYCD,16116,26145,HD2024,66,COUNTYCD,26145,"Saginaw County, MI",3,0.049
COUNTYCD,16116,26147,HD2024,66,COUNTYCD,26147,"St. Clair County, MI",4,0.066
COUNTYCD,16116,26149,HD2024,66,COUNTYCD,26149,"St. Joseph County, MI",2,0.033
COUNTYCD,16116,26155,HD2024,66,COUNTYCD,26155,"Shiawassee County, MI",1,0.016
COUNTYCD,16116,26161,HD2024,66,COUNTYCD,26161,"Washtenaw County, MI",5,0.082
COUNTYCD,16116,26163,HD2024,66,COUNTYCD,26163,"Wayne County, MI",25,0.412
COUNTYCD,16116,26165,HD2024,66,COUNTYCD,26165,"Wexford County, MI",1,0.016
COUNTYCD,16116,27003,HD2024,66,COUNTYCD,27003,"Anoka County, MN",3,0.049
COUNTYCD,16116,27007,HD2024,66,COUNTYCD,27007,"Beltrami County, MN",4,0.066
COUNTYCD,16116,27013,HD2024,66,COUNTYCD,27013,"Blue Earth County, MN",2,0.033
COUNTYCD,16116,27015,HD2024,66,COUNTYCD,27015,"Brown County, MN",1,0.016
COUNTYCD,16116,27017,HD2024,66,COUNTYCD,27017,"Carlton County, MN",1,0.016
COUNTYCD,16116,27019,HD2024,66,COUNTYCD,27019,"Carver County, MN",1,0.016
COUNTYCD,16116,27021,HD2024,66,COUNTYCD,27021,"Cass County, MN",1,0.016
COUNTYCD,16116,27025,HD2024,66,COUNTYCD,27025,"Chisago County, MN",1,0.016
COUNTYCD,16116,27027,HD2024,66,COUNTYCD,27027,"Clay County, MN",2,0.033
COUNTYCD,16116,27035,HD2024,66,COUNTYCD,27035,"Crow Wing County, MN",1,0.016
COUNTYCD,16116,27037,HD2024,66,COUNTYCD,27037,"Dakota County, MN",4,0.066
COUNTYCD,16116,27041,HD2024,66,COUNTYCD,27041,"Douglas County, MN",1,0.016
COUNTYCD,16116,27053,HD2024,66,COUNTYCD,27053,"Hennepin County, MN",21,0.346
COUNTYCD,16116,27067,HD2024,66,COUNTYCD,27067,"Kandiyohi County, MN",1,0.016
COUNTYCD,16116,27083,HD2024,66,COUNTYCD,27083,"Lyon County, MN",1,0.016
COUNTYCD,16116,27087,HD2024,66,COUNTYCD,27087,"Mahnomen County, MN",1,0.016
COUNTYCD,16116,27099,HD2024,66,COUNTYCD,27099,"Mower County, MN",1,0.016
COUNTYCD,16116,27103,HD2024,66,COUNTYCD,27103,"Nicollet County, MN",2,0.033
COUNTYCD,16116,27105,HD2024,66,COUNTYCD,27105,"Nobles County, MN",1,0.016
COUNTYCD,16116,27109,HD2024,66,COUNTYCD,27109,"Olmsted County, MN",4,0.066
COUNTYCD,16116,27111,HD2024,66,COUNTYCD,27111,"Otter Tail County, MN",1,0.016
COUNTYCD,16116,27113,HD2024,66,COUNTYCD,27113,"Pennington County, MN",2,0.033
COUNTYCD,16116,27115,HD2024,66,COUNTYCD,27115,"Pine County, MN",1,0.016
COUNTYCD,16116,27119,HD2024,66,COUNTYCD,27119,"Polk County, MN",1,0.016
COUNTYCD,16116,27123,HD2024,66,COUNTYCD,27123,"Ramsey County, MN",17,0.28
COUNTYCD,16116,27131,HD2024,66,COUNTYCD,27131,"Rice County, MN",2,0.033
COUNTYCD,16116,27137,HD2024,66,COUNTYCD,27137,"St. Louis County, MN",4,0.066
COUNTYCD,16116,27145,HD2024,66,COUNTYCD,27145,"Stearns County, MN",6,0.099
COUNTYCD,16116,27149,HD2024,66,COUNTYCD,27149,"Stevens County, MN",1,0.016
COUNTYCD,16116,27163,HD2024,66,COUNTYCD,27163,"Washington County, MN",2,0.033
COUNTYCD,16116,27169,HD2024,66,COUNTYCD,27169,"Winona County, MN",3,0.049
COUNTYCD,16116,27173,HD2024,66,COUNTYCD,27173,"Yellow Medicine County, MN",1,0.016
COUNTYCD,16116,28003,HD2024,66,COUNTYCD,28003,"Alcorn County, MS",1,0.016
COUNTYCD,16116,28011,HD2024,66,COUNTYCD,28011,"Bolivar County, MS",2,0.033
COUNTYCD,16116,28021,HD2024,66,COUNTYCD,28021,"Claiborne County, MS",1,0.016
COUNTYCD,16116,28027,HD2024,66,COUNTYCD,28027,"Coahoma County, MS",1,0.016
COUNTYCD,16116,28029,HD2024,66,COUNTYCD,28029,"Copiah County, MS",1,0.016
COUNTYCD,16116,28033,HD2024,66,COUNTYCD,28033,"DeSoto County, MS",2,0.033
COUNTYCD,16116,28035,HD2024,66,COUNTYCD,28035,"Forrest County, MS",4,0.066
COUNTYCD,16116,28043,HD2024,66,COUNTYCD,28043,"Grenada County, MS",1,0.016
COUNTYCD,16116,28047,HD2024,66,COUNTYCD,28047,"Harrison County, MS",2,0.033
COUNTYCD,16116,28049,HD2024,66,COUNTYCD,28049,"Hinds County, MS",11,0.181
COUNTYCD,16116,28051,HD2024,66,COUNTYCD,28051,"Holmes County, MS",1,0.016
COUNTYCD,16116,28057,HD2024,66,COUNTYCD,28057,"Itawamba County, MS",1,0.016
COUNTYCD,16116,28067,HD2024,66,COUNTYCD,28067,"Jones County, MS",3,0.049
COUNTYCD,16116,28069,HD2024,66,COUNTYCD,28069,"Kemper County, MS",1,0.016
COUNTYCD,16116,28071,HD2024,66,COUNTYCD,28071,"Lafayette County, MS",1,0.016
COUNTYCD,16116,28075,HD2024,66,COUNTYCD,28075,"Lauderdale County, MS",1,0.016
COUNTYCD,16116,28081,HD2024,66,COUNTYCD,28081,"Lee County, MS",1,0.016
COUNTYCD,16116,28083,HD2024,66,COUNTYCD,28083,"Leflore County, MS",1,0.016
COUNTYCD,16116,28087,HD2024,66,COUNTYCD,28087,"Lowndes County, MS",1,0.016
COUNTYCD,16116,28089,HD2024,66,COUNTYCD,28089,"Madison County, MS",2,0.033
COUNTYCD,16116,28093,HD2024,66,COUNTYCD,28093,"Marshall County, MS",1,0.016
COUNTYCD,16116,28095,HD2024,66,COUNTYCD,28095,"Monroe County, MS",1,0.016
COUNTYCD,16116,28101,HD2024,66,COUNTYCD,28101,"Newton County, MS",1,0.016
COUNTYCD,16116,28105,HD2024,66,COUNTYCD,28105,"Oktibbeha County, MS",1,0.016
COUNTYCD,16116,28109,HD2024,66,COUNTYCD,28109,"Pearl River County, MS",1,0.016
COUNTYCD,16116,28113,HD2024,66,COUNTYCD,28113,"Pike County, MS",1,0.016
COUNTYCD,16116,28115,HD2024,66,COUNTYCD,28115,"Pontotoc County, MS",1,0.016
COUNTYCD,16116,28117,HD2024,66,COUNTYCD,28117,"Prentiss County, MS",1,0.016
COUNTYCD,16116,28121,HD2024,66,COUNTYCD,28121,"Rankin County, MS",1,0.016
COUNTYCD,16116,28131,HD2024,66,COUNTYCD,28131,"Stone County, MS",1,0.016
COUNTYCD,16116,28133,HD2024,66,COUNTYCD,28133,"Sunflower County, MS",1,0.016
COUNTYCD,16116,28137,HD2024,66,COUNTYCD,28137,"Tate County, MS",1,0.016
COUNTYCD,16116,28139,HD2024,66,COUNTYCD,28139,"Tippah County, MS",2,0.033
COUNTYCD,16116,28151,HD2024,66,COUNTYCD,28151,"Washington County, MS",1,0.016
COUNTYCD,16116,29001,HD2024,66,COUNTYCD,29001,"Adair County, MO",3,0.049
